pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
62,Nunavut,Nunavut,2021-02-27,8,2021,1,356,17,878.45,1,0,2.47,41.95,0,43,0,106.1,0,2.37,5.84,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-02-27,8,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-02-27,8,2021,,860050,20771,2209.23,21623,253,55.54,53.35,0.65,40949,592,105.19,1.52,2967.29,7.62,36.14,0.09
59,British Columbia,Colombie-Britannique,2021-03-06,9,2021,1,83652,3743,1572.61,1383,28,26,70.37,0.53,7313,56,137.48,1.05,534.71,10.05,4,0.08
48,Alberta,Alberta,2021-03-06,9,2021,1,135748,2331,2988,1924,19,42.35,51.31,0.42,4774,44,105.08,0.97,333,7.33,2.71,0.06
47,Saskatchewan,Saskatchewan,2021-03-06,9,2021,1,29593,1087,2476.81,396,11,33.14,90.98,0.92,2155,28,180.36,2.34,155.29,13,1.57,0.13
46,Manitoba,Manitoba,2021-03-06,9,2021,1,32169,360,2282.75,904,11,64.15,25.55,0.78,840,22,59.61,1.56,51.43,3.65,1.57,0.11
35,Ontario,Ontario,2021-03-06,9,2021,1,310175,7938,2052.86,7216,87,47.76,52.54,0.58,15620,184,103.38,1.22,1134,7.51,12.43,0.08
24,Quebec,Québec,2021-03-06,9,2021,1,284471,4952,3271.41,9925,67,114.14,56.95,0.77,10334,139,118.84,1.6,707.43,8.14,9.57,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-06,9,2021,1,1005,25,191.07,6,1,1.14,4.75,0.19,104,2,19.77,0.38,3.57,0.68,0.08,0.02
13,New Brunswick,Nouveau-Brunswick,2021-03-06,9,2021,1,1453,23,178.93,28,2,3.45,2.83,0.25,33,4,4.06,0.49,3.29,0.4,0.29,0.04
12,Nova Scotia,Nouvelle-Écosse,2021-03-06,9,2021,1,1654,21,162.2,65,0,6.37,2.06,0,48,0,4.71,0,3.04,0.3,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-06,9,2021,1,140,13,82.02,0,0,0,7.62,0,25,0,14.65,0,1.86,1.09,0,0
60,Yukon,Yukon,2021-03-06,9,2021,1,72,0,164.42,1,0,2.28,0,0,0,0,0,0,0,0,0,0
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-06,9,2021,1,42,0,92.1,0,0,0,0,0,1,0,2.19,0,0,0,0,0
62,Nunavut,Nunavut,2021-03-06,9,2021,1,372,16,917.93,1,0,2.47,39.48,0,33,0,81.43,0,2.29,5.64,0,0
99,Repatriated travellers,Voyageurs rapatriés,2021-03-06,9,2021,,13,0,,0,0,,,,0,0,,,0,,0,
1,Canada,Canada,2021-03-06,9,2021,,880559,20509,2261.91,21849,226,56.12,52.68,0.58,41280,479,106.04,1.23,2929.86,7.53,32.29,0.08
